"teryt";"nazwa";"razem";"m";"k";"razem_przed";"m_przed";"k_przed";"razem_prod";"m_prod";"k_prod";"razem_po";"m_po";"k_po";"powierzchnia";"typ"
"3009032";"Chodów (2)";2840;1435;1405;434;236;198;1673;946;727;733;253;480;78;" (2)"
"3009043";"Dąbie (3)";5857;2896;2961;1032;530;502;3365;1843;1522;1460;523;937;130;" (3)"
"3009052";"Grzegorzew (2)";5418;2705;2713;1067;562;505;3263;1765;1498;1088;378;710;73;" (2)"
"3009063";"Kłodawa (3)";12040;5877;6163;2062;1064;998;7043;3828;3215;2935;985;1950;129;" (3)"
"3009072";"Koło (2)";7919;3991;3928;1703;908;795;4760;2587;2173;1456;496;960;103;" (2)"
"3009082";"Kościelec (2)";6768;3377;3391;1487;735;752;4021;2226;1795;1260;416;844;105;" (2)"
"3009092";"Olszówka (2)";4207;2101;2106;767;374;393;2513;1393;1120;927;334;593;82;" (2)"
"3009102";"Osiek Mały (2)";6204;3072;3132;1342;692;650;3789;2020;1769;1073;360;713;87;" (2)"
"3009113";"Przedecz (3)";3961;1948;2013;768;386;382;2275;1231;1044;918;331;587;76;" (3)"
"3010013";"Golina (3)";12184;6060;6124;2375;1209;1166;7524;4062;3462;2285;789;1496;99;" (3)"
"3010022";"Grodziec (2)";5039;2520;2519;1022;538;484;3050;1651;1399;967;331;636;118;" (2)"
"3010032";"Kazimierz Biskupi (2)";11494;5692;5802;2288;1164;1124;7110;3818;3292;2096;710;1386;108;" (2)"
"3010043";"Kleczew (3)";9675;4788;4887;1824;937;887;5978;3211;2767;1873;640;1233;110;" (3)"
"3010052";"Kramsk (2)";11544;5723;5821;2379;1223;1156;7167;3809;3358;1998;691;1307;132;" (2)"
"3010062";"Krzymów (2)";8221;4094;4127;1745;946;799;5068;2668;2400;1408;480;928;92;" (2)"
"3010073";"Rychwał (3)";8031;4002;4029;1539;820;719;4869;2619;2250;1623;563;1060;118;" (3)"
"3010082";"Rzgów (2)";7132;3562;3570;1429;769;660;4381;2343;2038;1322;450;872;105;" (2)"
"3010092";"Skulsk (2)";5823;2929;2894;1097;575;522;3479;1897;1582;1247;457;790;85;" (2)"
"3010103";"Sompolno (3)";10183;5014;5169;2023;1019;1004;6204;3336;2868;1956;659;1297;137;" (3)"
"3010112";"Stare Miasto (2)";12750;6333;6417;2877;1455;1422;7770;4130;3640;2103;748;1355;98;" (2)"
"3010123";"Ślesin (3)";13981;6944;7037;2698;1391;1307;8496;4579;3917;2787;974;1813;146;" (3)"
"3010132";"Wierzbinek (2)";6958;3545;3413;1419;753;666;4203;2337;1866;1336;455;881;147;" (2)"
"3010142";"Wilczyn (2)";5887;2922;2965;1210;632;578;3496;1865;1631;1181;425;756;83;" (2)"
"3011011";"Kościan (1)";23832;11323;12509;4297;2169;2128;13844;7297;6547;5691;1857;3834;9;" (1)"
"3011023";"Czempiń (3)";11441;5631;5810;2312;1167;1145;6754;3627;3127;2375;837;1538;142;" (3)"
"3011032";"Kościan (2)";15812;7895;7917;3330;1712;1618;9667;5195;4472;2815;988;1827;202;" (2)"
"3011043";"Krzywiń (3)";9590;4808;4782;1976;1014;962;5659;3104;2555;1955;690;1265;179;" (3)"
"3011053";"Śmigiel (3)";17108;8465;8643;3601;1829;1772;10113;5437;4676;3394;1199;2195;190;" (3)"
"3012011";"Sulmierzyce (1)";2736;1374;1362;579;305;274;1636;886;750;521;183;338;29;" (1)"
"3012023";"Kobylin (3)";7746;3904;3842;1606;875;731;4557;2478;2079;1583;551;1032;112;" (3)"
"3012033";"Koźmin Wielkopolski (3)";12821;6276;6545;2572;1312;1260;7473;4017;3456;2776;947;1829;152;" (3)"
"3012043";"Krotoszyn (3)";39789;19304;20485;7743;3923;3820;23403;12492;10911;8643;2889;5754;256;" (3)"
"3012052";"Rozdrażew (2)";5011;2510;2501;1090;573;517;3011;1619;1392;910;318;592;80;" (2)"
"3012063";"Zduny (3)";7614;3840;3774;1652;859;793;4539;2478;2061;1423;503;920;85;" (3)"
"3013012";"Krzemieniewo (2)";7884;3940;3944;1602;847;755;4606;2503;2103;1676;590;1086;113;" (2)"
"3013022";"Lipno (2)";9422;4700;4722;2445;1243;1202;5697;2997;2700;1280;460;820;104;" (2)"
"3013033";"Osieczna (3)";9282;4588;4694;1948;996;952;5537;2952;2585;1797;640;1157;129;" (3)"
"3013043";"Rydzyna (3)";10185;5080;5105;2441;1270;1171;6015;3186;2829;1729;624;1105;136;" (3)"
"3013052";"Święciechowa (2)";8556;4283;4273;1906;1008;898;5190;2774;2416;1460;501;959;134;" (2)"
"3013062";"Wijewo (2)";3765;1907;1858;898;446;452;2286;1238;1048;581;223;358;62;" (2)"
"3013072";"Włoszakowice (2)";9792;4820;4972;2260;1147;1113;5856;3097;2759;1676;576;1100;128;" (2)"
"3014012";"Chrzypsko Wielkie (2)";3213;1656;1557;634;344;290;1860;1044;816;719;268;451;85;" (2)"
"3014022";"Kwilcz (2)";6133;3115;3018;1296;652;644;3616;2013;1603;1221;450;771;141;" (2)"
"3014033";"Międzychód (3)";18015;8866;9149;3424;1754;1670;10565;5697;4868;4026;1415;2611;307;" (3)"
"3014043";"Sieraków (3)";8547;4172;4375;1679;863;816;4983;2652;2331;1885;657;1228;203;" (3)"
"3015012";"Kuślin (2)";5194;2643;2551;1142;599;543;3125;1708;1417;927;336;591;106;" (2)"
"3015023";"Lwówek (3)";8833;4392;4441;1819;945;874;5312;2862;2450;1702;585;1117;184;" (3)"
"3015032";"Miedzichowo (2)";3839;1918;1921;809;423;386;2266;1238;1028;764;257;507;209;" (2)"
"3015043";"Nowy Tomyśl (3)";27532;13404;14128;6001;3084;2917;16213;8538;7675;5318;1782;3536;186;" (3)"
"3015053";"Opalenica (3)";16067;7885;8182;3381;1768;1613;9430;4998;4432;3256;1119;2137;149;" (3)"
"3015063";"Zbąszyń (3)";13711;6738;6973;2870;1493;1377;8153;4345;3808;2688;900;1788;180;" (3)"
"3016013";"Oborniki (3)";34181;16758;17423;7297;3780;3517;20082;10667;9415;6802;2311;4491;340;" (3)"
"3016023";"Rogoźno (3)";18054;9005;9049;3780;1901;1879;10692;5838;4854;3582;1266;2316;216;" (3)"
"3016032";"Ryczywół (2)";6929;3520;3409;1448;781;667;4133;2271;1862;1348;468;880;155;" (2)"
"3017011";"Ostrów Wielkopolski (1)";70296;33540;36756;12055;6232;5823;40271;21269;19002;17970;6039;11931;42;" (1)"
"3017023";"Nowe Skalmierzyce (3)";15910;7878;8032;3306;1727;1579;9614;5135;4479;2990;1016;1974;125;" (3)"
"3017033";"Odolanów (3)";14474;7198;7276;3099;1574;1525;8753;4714;4039;2622;910;1712;136;" (3)"
"3017042";"Ostrów Wielkopolski (2)";19146;9514;9632;4022;2088;1934;11544;6200;5344;3580;1226;2354;208;" (2)"
"3017052";"Przygodzice (2)";12285;6146;6139;2558;1352;1206;7351;3920;3431;2376;874;1502;163;" (2)"
"3017063";"Raszków (3)";11501;5727;5774;2397;1227;1170;6876;3716;3160;2228;784;1444;135;" (3)"
"3017072";"Sieroszewice (2)";9361;4705;4656;1880;975;905;5673;3086;2587;1808;644;1164;163;" (2)"
"3017082";"Sośnie (2)";6320;3143;3177;1253;620;633;3897;2137;1760;1170;386;784;188;" (2)"
"3018012";"Czajków (2)";2485;1242;1243;497;230;267;1489;835;654;499;177;322;71;" (2)"
"3018022";"Doruchów (2)";5129;2575;2554;1067;546;521;3100;1674;1426;962;355;607;99;" (2)"
"3018033";"Grabów nad Prosną (3)";7703;3797;3906;1574;770;804;4591;2468;2123;1538;559;979;124;" (3)"
"3018042";"Kobyla Góra (2)";6187;3115;3072;1253;627;626;3757;2066;1691;1177;422;755;130;" (2)"
"3018052";"Kraszewice (2)";3548;1776;1772;742;403;339;2080;1132;948;726;241;485;75;" (2)"
"3018063";"Mikstat (3)";5859;2886;2973;1153;570;583;3466;1889;1577;1240;427;813;87;" (3)"
"3018073";"Ostrzeszów (3)";23989;11714;12275;4662;2456;2206;14135;7493;6642;5192;1765;3427;187;" (3)"
"3019011";"Piła (1)";71226;34060;37166;12347;6386;5961;40968;21601;19367;17911;6073;11838;103;" (1)"
"3019022";"Białośliwie (2)";4557;2254;2303;913;447;466;2759;1498;1261;885;309;576;76;" (2)"
"3019032";"Kaczory (2)";7496;3742;3754;1513;776;737;4555;2457;2098;1428;509;919;151;" (2)"
"3019043";"Łobżenica (3)";9122;4641;4481;1779;930;849;5500;3041;2459;1843;670;1173;191;" (3)"
"3019052";"Miasteczko Krajeńskie (2)";3026;1514;1512;636;308;328;1804;995;809;586;211;375;71;" (2)"
"3019062";"Szydłowo (2)";9418;4724;4694;2066;1021;1045;5842;3143;2699;1510;560;950;266;" (2)"
"3019073";"Ujście (3)";7661;3817;3844;1417;742;675;4623;2525;2098;1621;550;1071;128;" (3)"
"3019083";"Wyrzysk (3)";13269;6510;6759;2650;1369;1281;7953;4229;3724;2666;912;1754;159;" (3)"
"3019093";"Wysoka (3)";6216;3122;3094;1324;647;677;3652;2039;1613;1240;436;804;123;" (3)"
"3020013";"Chocz (3)";4461;2248;2213;825;435;390;2749;1518;1231;887;295;592;74;" (3)"
"3020022";"Czermin (2)";4838;2461;2377;1048;551;497;2854;1596;1258;936;314;622;98;" (2)"
"3020033";"Dobrzyca (3)";7725;3780;3945;1532;771;761;4565;2465;2100;1628;544;1084;117;" (3)"
"3020042";"Gizałki (2)";4502;2243;2259;954;509;445;2731;1443;1288;817;291;526;108;" (2)"
"3020052";"Gołuchów (2)";11117;5502;5615;2316;1183;1133;6717;3573;3144;2084;746;1338;136;" (2)"
"3020063";"Pleszew (3)";29080;14258;14822;5514;2889;2625;16841;8997;7844;6725;2372;4353;180;" (3)"
"3021011";"Luboń (1)";32922;15662;17260;6712;3460;3252;19901;10163;9738;6309;2039;4270;14;" (1)"
"3021021";"Puszczykowo (1)";9408;4512;4896;1641;868;773;5216;2756;2460;2551;888;1663;16;" (1)"
"3021033";"Buk (3)";12751;6195;6556;2620;1341;1279;7651;4027;3624;2480;827;1653;91;" (3)"
"3021042";"Czerwonak (2)";27863;13624;14239;5780;3022;2758;16554;8714;7840;5529;1888;3641;82;" (2)"
"3021052";"Dopiewo (2)";33821;16575;17246;9435;4885;4550;20324;10205;10119;4062;1485;2577;108;" (2)"
"3021062";"Kleszczewo (2)";10880;5372;5508;2985;1524;1461;6709;3437;3272;1186;411;775;74;" (2)"
"3021072";"Komorniki (2)";35993;17553;18440;9997;5142;4855;21948;11037;10911;4048;1374;2674;66;" (2)"
"3021083";"Kostrzyn (3)";19586;9548;10038;4348;2211;2137;11830;6200;5630;3408;1137;2271;155;" (3)"
"3021093";"Kórnik (3)";34599;17056;17543;8967;4649;4318;21107;10865;10242;4525;1542;2983;186;" (3)"
"3021103";"Mosina (3)";34942;17002;17940;7915;4020;3895;20671;10753;9918;6356;2229;4127;172;" (3)"
"3021113";"Murowana Goślina (3)";16873;8343;8530;3405;1755;1650;10321;5501;4820;3147;1087;2060;172;" (3)"
"3021123";"Pobiedziska (3)";21038;10329;10709;4496;2289;2207;12591;6698;5893;3951;1342;2609;189;" (3)"
"3021132";"Rokietnica (2)";22821;11160;11661;6020;3104;2916;13866;7032;6834;2935;1024;1911;79;" (2)"
"3021143";"Stęszew (3)";15439;7572;7867;3103;1589;1514;9298;4931;4367;3038;1052;1986;175;" (3)"
"3021152";"Suchy Las (2)";20108;9758;10350;4831;2459;2372;11755;5990;5765;3522;1309;2213;117;" (2)"
"3021163";"Swarzędz (3)";55612;26863;28749;12516;6319;6197;33565;17331;16234;9531;3213;6318;102;" (3)"
"3021172";"Tarnowo Podgórne (2)";31817;15397;16420;7848;3991;3857;18640;9525;9115;5329;1881;3448;102;" (2)"
"3022013";"Bojanowo (3)";8339;4210;4129;1602;827;775;4967;2750;2217;1770;633;1137;124;" (3)"
"3022023";"Jutrosin (3)";6954;3515;3439;1601;869;732;4077;2195;1882;1276;451;825;115;" (3)"
"3022033";"Miejska Górka (3)";8917;4446;4471;1827;944;883;5278;2867;2411;1812;635;1177;103;" (3)"
"3022042";"Pakosław (2)";4799;2492;2307;1099;577;522;2798;1555;1243;902;360;542;78;" (2)"
"3022053";"Rawicz (3)";30125;14490;15635;6027;3053;2974;17610;9292;8318;6488;2145;4343;134;" (3)"
"3023011";"Słupca (1)";13267;6315;6952;2217;1156;1061;7464;3946;3518;3586;1213;2373;10;" (1)"
"3023022";"Lądek (2)";5522;2778;2744;1085;559;526;3242;1775;1467;1195;444;751;99;" (2)"
"3023032";"Orchowo (2)";3602;1805;1797;715;370;345;2099;1153;946;788;282;506;98;" (2)"
"3023042";"Ostrowite (2)";4858;2429;2429;944;464;480;2899;1599;1300;1015;366;649;104;" (2)"
"3023052";"Powidz (2)";2233;1122;1111;402;189;213;1284;722;562;547;211;336;81;" (2)"
"3023062";"Słupca (2)";9812;4929;4883;2046;1102;944;6050;3245;2805;1716;582;1134;144;" (2)"
"3023072";"Strzałkowo (2)";10010;5080;4930;2000;1068;932;6077;3322;2755;1933;690;1243;142;" (2)"
"3023083";"Zagórów (3)";8548;4297;4251;1612;860;752;5198;2842;2356;1738;595;1143;160;" (3)"
"3024011";"Obrzycko (1)";2384;1158;1226;507;258;249;1405;754;651;472;146;326;4;" (1)"
"3024022";"Duszniki (2)";9471;4732;4739;2143;1133;1010;5631;2997;2634;1697;602;1095;155;" (2)"
"3024032";"Kaźmierz (2)";9155;4475;4680;2073;1039;1034;5527;2916;2611;1555;520;1035;128;" (2)"
"3024042";"Obrzycko (2)";4396;2207;2189;919;479;440;2627;1435;1192;850;293;557;111;" (2)"
"3024053";"Ostroróg (3)";4741;2401;2340;970;519;451;2823;1540;1283;948;342;606;85;" (3)"
"3024063";"Pniewy (3)";12508;6124;6384;2657;1363;1294;7422;3928;3494;2429;833;1596;158;" (3)"
"3024073";"Szamotuły (3)";30103;14533;15570;6046;3106;2940;17654;9298;8356;6403;2129;4274;176;" (3)"
"3024083";"Wronki (3)";18904;9330;9574;3701;1934;1767;11043;5908;5135;4160;1488;2672;302;" (3)"
"3025012";"Dominowo (2)";3295;1651;1644;759;396;363;1972;1059;913;564;196;368;79;" (2)"
"3025022";"Krzykosy (2)";7276;3655;3621;1636;869;767;4356;2333;2023;1284;453;831;111;" (2)"
"3025032";"Nowe Miasto nad Wartą (2)";8687;4321;4366;1815;933;882;5228;2827;2401;1644;561;1083;120;" (2)"
"3025043";"Środa Wielkopolska (3)";33551;16376;17175;7101;3638;3463;19629;10457;9172;6821;2281;4540;207;" (3)"
"3025052";"Zaniemyśl (2)";6905;3423;3482;1492;781;711;4099;2188;1911;1314;454;860;107;" (2)"
"3026012";"Brodnica (2)";4768;2397;2371;1025;538;487;2890;1570;1320;853;289;564;96;" (2)"
"3026023";"Dolsk (3)";5755;2876;2879;1267;643;624;3431;1860;1571;1057;373;684;124;" (3)"
"3026033";"Książ Wielkopolski (3)";8133;4109;4024;1702;889;813;4920;2685;2235;1511;535;976;148;" (3)"
"3026043";"Śrem (3)";42473;20595;21878;8668;4482;4186;24997;13146;11851;8808;2967;5841;206;" (3)"
"3027011";"Turek (1)";25169;11794;13375;4023;2033;1990;14391;7635;6756;6755;2126;4629;16;" (1)"
"3027022";"Brudzew (2)";5928;2884;3044;1240;609;631;3511;1876;1635;1177;399;778;112;" (2)"
"3027033";"Dobra (3)";5877;2946;2931;1091;554;537;3418;1905;1513;1368;487;881;132;" (3)"
"3027042";"Kawęczyn (2)";4974;2490;2484;1032;527;505;2924;1593;1331;1018;370;648;101;" (2)"
"3027052";"Malanów (2)";6513;3207;3306;1317;664;653;4049;2171;1878;1147;372;775;107;" (2)"
"3027062";"Przykona (2)";4602;2274;2328;986;513;473;2787;1483;1304;829;278;551;111;" (2)"
"3027073";"Tuliszków (3)";10233;5081;5152;2137;1106;1031;6161;3336;2825;1935;639;1296;150;" (3)"
"3027082";"Turek (2)";10448;5242;5206;2437;1252;1185;6439;3443;2996;1572;547;1025;109;" (2)"
"3027092";"Władysławów (2)";7964;4005;3959;1683;909;774;4892;2626;2266;1389;470;919;91;" (2)"
"3028011";"Wągrowiec (1)";25584;12324;13260;4915;2465;2450;15080;7950;7130;5589;1909;3680;18;" (1)"
"3028022";"Damasławek (2)";5077;2495;2582;1064;562;502;2922;1572;1350;1091;361;730;105;" (2)"
"3028033";"Gołańcz (3)";7830;4011;3819;1699;886;813;4625;2591;2034;1506;534;972;192;" (3)"
"3028042";"Mieścisko (2)";5738;2874;2864;1180;624;556;3451;1857;1594;1107;393;714;135;" (2)"
"3028053";"Skoki (3)";9993;5017;4976;2222;1160;1062;6011;3262;2749;1760;595;1165;198;" (3)"
"3028062";"Wapno (2)";2726;1351;1375;528;276;252;1590;862;728;608;213;395;44;" (2)"
"3028072";"Wągrowiec (2)";12151;6115;6036;2829;1414;1415;7246;3960;3286;2076;741;1335;348;" (2)"
"3029012";"Przemęt (2)";14032;7032;7000;3100;1558;1542;8351;4533;3818;2581;941;1640;225;" (2)"
"3029022";"Siedlec (2)";12435;6129;6306;2753;1395;1358;7420;3960;3460;2262;774;1488;205;" (2)"
"3029033";"Wolsztyn (3)";30360;14738;15622;6387;3224;3163;17692;9397;8295;6281;2117;4164;250;" (3)"
"3030012";"Kołaczkowo (2)";5654;2840;2814;1200;608;592;3381;1853;1528;1073;379;694;116;" (2)"
"3030023";"Miłosław (3)";9978;4975;5003;2004;1069;935;5864;3182;2682;2110;724;1386;132;" (3)"
"3030033";"Nekla (3)";7742;3796;3946;1613;806;807;4755;2507;2248;1374;483;891;96;" (3)"
"3030043";"Pyzdry (3)";6554;3229;3325;1265;641;624;3870;2103;1767;1419;485;934;138;" (3)"
"3030053";"Września (3)";48152;23299;24853;9726;4952;4774;28590;15126;13464;9836;3221;6615;222;" (3)"
"3031011";"Złotów (1)";18525;8881;9644;3275;1692;1583;11000;5738;5262;4250;1451;2799;12;" (1)"
"3031023";"Jastrowie (3)";11047;5466;5581;2204;1144;1060;6474;3508;2966;2369;814;1555;353;" (3)"
"3031033";"Krajenka (3)";7413;3661;3752;1568;802;766;4493;2412;2081;1352;447;905;191;" (3)"
"3031042";"Lipka (2)";5321;2669;2652;1064;540;524;3218;1768;1450;1039;361;678;191;" (2)"
"3031053";"Okonek (3)";7993;3972;4021;1521;757;764;4731;2621;2110;1741;594;1147;326;" (3)"
"3031062";"Tarnówka (2)";2949;1515;1434;622;325;297;1756;983;773;571;207;364;132;" (2)"
"3031072";"Zakrzewo (2)";4906;2483;2423;1007;526;481;3052;1660;1392;847;297;550;162;" (2)"
"3031082";"Złotów (2)";9802;5012;4790;2196;1152;1044;6081;3321;2760;1525;539;986;293;" (2)"
"3061011";"Kalisz (1)";95021;44122;50899;15580;7917;7663;53646;27919;25727;25795;8286;17509;69;" (1)"
"3062011";"Konin (1)";69069;32408;36661;10495;5361;5134;39159;20601;18558;19415;6446;12969;82;" (1)"
"3063011";"Leszno (1)";61396;29096;32300;10880;5569;5311;35260;18397;16863;15256;5130;10126;32;" (1)"
"3064011";"Poznań (1)";545073;254188;290885;84796;43732;41064;330755;168110;162645;129522;42346;87176;262;" (1)"
"3201011";"Białogard (1)";22908;11025;11883;3798;1981;1817;13431;7162;6269;5679;1882;3797;26;" (1)"
"3201022";"Białogard (2)";7333;3737;3596;1384;720;664;4599;2545;2054;1350;472;878;328;" (2)"
"3201033";"Karlino (3)";8599;4236;4363;1628;798;830;5170;2838;2332;1801;600;1201;141;" (3)"
"3201043";"Tychowo (3)";6341;3205;3136;1276;681;595;3747;2060;1687;1318;464;854;350;" (3)"
"3202012";"Bierzwnik (2)";4418;2259;2159;794;419;375;2545;1450;1095;1079;390;689;240;" (2)"
"3202023";"Choszczno (3)";20479;9966;10513;3596;1867;1729;11933;6377;5556;4950;1722;3228;246;" (3)"
"3202033";"Drawno (3)";4686;2325;2361;748;389;359;2754;1536;1218;1184;400;784;321;" (3)"
"3202042";"Krzęcin (2)";3339;1682;1657;625;310;315;1985;1105;880;729;267;462;140;" (2)"
"3202053";"Pełczyce (3)";7280;3713;3567;1426;765;661;4377;2419;1958;1477;529;948;201;" (3)"
"3202063";"Recz (3)";5046;2512;2534;914;462;452;3011;1649;1362;1121;401;720;180;" (3)"
"3203013";"Czaplinek (3)";11286;5569;5717;2139;1115;1024;6572;3543;3029;2575;911;1664;365;" (3)"
"3203023";"Drawsko Pomorskie (3)";16613;8139;8474;2901;1475;1426;9739;5292;4447;3973;1372;2601;409;" (3)"
"3203033";"Kalisz Pomorski (3)";6904;3339;3565;1453;678;775;4016;2167;1849;1435;494;941;481;" (3)"
"3203052";"Wierzchowo (2)";4086;2078;2008;741;391;350;2392;1342;1050;953;345;608;229;" (2)"
"3203063";"Złocieniec (3)";15537;7549;7988;2733;1396;1337;9090;4919;4171;3714;1234;2480;280;" (3)"
"3204023";"Goleniów (3)";36997;18037;18960;7207;3615;3592;21958;11720;10238;7832;2702;5130;443;" (3)"
"3204033";"Maszewo (3)";8584;4317;4267;1775;916;859;5196;2859;2337;1613;542;1071;210;" (3)"
"3204043";"Nowogard (3)";23674;11623;12051;4216;2126;2090;14064;7659;6405;5394;1838;3556;339;" (3)"
"3204052";"Osina (2)";2915;1489;1426;551;308;243;1796;976;820;568;205;363;102;" (2)"
"3204062";"Przybiernów (2)";4861;2484;2377;878;452;426;2942;1664;1278;1041;368;673;229;" (2)"
"3204073";"Stepnica (3)";4751;2401;2350;892;465;427;2886;1601;1285;973;335;638;293;" (3)"
"3205012";"Brojce (2)";3497;1804;1693;718;360;358;2077;1191;886;702;253;449;118;" (2)"
"3205023";"Gryfice (3)";23044;11200;11844;4202;2142;2060;13366;7155;6211;5476;1903;3573;261;" (3)"
"3205032";"Karnice (2)";3769;1898;1871;653;339;314;2283;1284;999;833;275;558;133;" (2)"
"3205043";"Płoty (3)";8243;4145;4098;1529;786;743;4999;2767;2232;1715;592;1123;239;" (3)"
"3205072";"Rewal (2)";3657;1784;1873;596;312;284;2145;1137;1008;916;335;581;43;" (2)"
"3205083";"Trzebiatów (3)";15128;7595;7533;2602;1307;1295;9102;5072;4030;3424;1216;2208;227;" (3)"
"3206012";"Banie (2)";5859;2940;2919;1070;528;542;3504;1965;1539;1285;447;838;206;" (2)"
"3206023";"Cedynia (3)";4081;2035;2046;735;361;374;2521;1397;1124;825;277;548;181;" (3)"
"3206033";"Chojna (3)";13302;6522;6780;2444;1217;1227;8083;4382;3701;2775;923;1852;332;" (3)"
"3206043";"Gryfino (3)";30613;14961;15652;5427;2802;2625;17778;9540;8238;7408;2619;4789;254;" (3)"
"3206053";"Mieszkowice (3)";6637;3360;3277;1234;638;596;4027;2244;1783;1376;478;898;239;" (3)"
"3206063";"Moryń (3)";4128;2006;2122;754;374;380;2433;1303;1130;941;329;612;125;" (3)"
"3206072";"Stare Czarnowo (2)";3699;1907;1792;665;347;318;2182;1249;933;852;311;541;153;" (2)"
"3206083";"Trzcińsko-Zdrój (3)";4923;2458;2465;866;426;440;2918;1618;1300;1139;414;725;170;" (3)"
"3206092";"Widuchowa (2)";5098;2586;2512;970;498;472;3086;1705;1381;1042;383;659;210;" (2)"
"3207013";"Dziwnów (3)";3662;1775;1887;500;264;236;2138;1160;978;1024;351;673;40;" (3)"
"3207023";"Golczewo (3)";5569;2772;2797;949;493;456;3320;1834;1486;1300;445;855;175;" (3)"
"3207033";"Kamień Pomorski (3)";13666;6608;7058;2185;1134;1051;7804;4196;3608;3677;1278;2399;209;" (3)"
"3207043";"Międzyzdroje (3)";6111;2872;3239;880;433;447;3522;1874;1648;1709;565;1144;116;" (3)"
"3207052";"Świerzno (2)";4031;2006;2025;743;377;366;2424;1339;1085;864;290;574;140;" (2)"
"3207063";"Wolin (3)";11756;5859;5897;2000;1002;998;6886;3820;3066;2870;1037;1833;327;" (3)"
"3208011";"Kołobrzeg (1)";44003;20443;23560;6494;3298;3196;24767;12918;11849;12742;4227;8515;26;" (1)"
"3208022";"Dygowo (2)";5388;2713;2675;1012;532;480;3197;1762;1435;1179;419;760;129;" (2)"
"3208033";"Gościno (3)";5271;2639;2632;1057;582;475;3132;1674;1458;1082;383;699;116;" (3)"
"3208042";"Kołobrzeg (2)";11308;5569;5739;2193;1143;1050;6915;3632;3283;2200;794;1406;144;" (2)"
"3208052";"Rymań (2)";3703;1859;1844;672;336;336;2290;1268;1022;741;255;486;146;" (2)"
"3208062";"Siemyśl (2)";3951;1997;1954;806;427;379;2452;1328;1124;693;242;451;107;" (2)"
"3208072";"Ustronie Morskie (2)";3783;1797;1986;670;311;359;2230;1175;1055;883;311;572;57;" (2)"
"3209012";"Będzino (2)";8481;4241;4240;1547;814;733;5161;2778;2383;1773;649;1124;166;" (2)"
"3209022";"Biesiekierz (2)";7463;3749;3714;1559;791;768;4555;2447;2108;1349;511;838;116;" (2)"
"3209033";"Bobolice (3)";8389;4231;4158;1467;769;698;5103;2849;2254;1819;613;1206;368;" (3)"
"3209042";"Manowo (2)";6798;3396;3402;1306;657;649;4068;2225;1843;1424;514;910;188;" (2)"
"3209053";"Mielno (3)";4810;2331;2479;753;396;357;2789;1476;1313;1268;459;809;62;" (3)"
"3209063";"Polanów (3)";8253;4160;4093;1496;763;733;4934;2743;2191;1823;654;1169;393;" (3)"
"3209073";"Sianów (3)";13934;6864;7070;2663;1357;1306;8555;4600;3955;2716;907;1809;227;" (3)"
"3209082";"Świeszyno (2)";8250;4163;4087;1795;924;871;5127;2752;2375;1328;487;841;133;" (2)"
"3210013";"Barlinek (3)";18649;9129;9520;3382;1738;1644;10865;5859;5006;4402;1532;2870;259;" (3)"
